,game_id,year,season,speaker,receiver,message,receiver_annotation,sender_annotation,score_delta
11731,9,1902,Fall,austria,russia,again.  if he is trusting you then he is not trusting me.  which means you take the territory and I dont,True,True,-1
11732,9,1902,Fall,russia,austria,"Are you a fucking amateur? Greece+Serbia outnumbers Bulgaria, they can't get support from the Aegean because the Italians were going to cut that support, it was going to be a fucking walk-in victory with the added bonus of forcing that army to disband because I'd have parachuted into Constantinople.",NOANNOTATION,True,1
11733,9,1902,Fall,russia,austria,"I have the Turks practically taking marching orders from me, this was going to be the perfect offensive until you decided to go off script.",NOANNOTATION,True,1
11734,9,1902,Fall,russia,austria,"Whatever, it doesn't matter. We can get back on track; The Turks are going to go whole-hog on Greece, you'll have to support it to keep it. Remove yourself from Galicia away from my territory, regain my trust, and we'll restart from where we were Spring this year. If you don't, then you've got quite the situation on your hands. One that Austria never wins.",NOANNOTATION,True,1
11735,9,1902,Fall,austria,russia,the only way he can take greece is with your help,False,True,-1
11736,9,1902,Fall,austria,russia,which means why would i trust you and leave galicia,False,True,-1
11737,9,1902,Fall,austria,russia,there needs to be some sort of trade that might make things believeable between the 2 of us,False,True,-1
11738,9,1902,Fall,russia,austria,"He's assuming that you're going to use all your support on attacking Rumania and that Italy's going to make another play for the Eastern Med, obviously. In fact, it's not even possible for me to anything more than tangentially involved, and that's assuming that you were going to use your support from Serbia toward Greece anyways. I'm just telling you what he told me, if you want to criticize his tactics talk to him. 

What's this trade you're proposing?",True,False,1
11739,9,1902,Fall,russia,austria,"Quite frankly, since you're the one doing the betraying and I have thusfar told you literally nothing but the truth and tried to help you, I feel absolutely no need to give you much, but I'm curious about your proposal anyways.",True,False,1
11740,9,1902,Fall,russia,austria,No proposal then?,True,True,1
11741,9,1902,Fall,austria,russia,I was not home for the night.,True,True,-1
11742,9,1902,Fall,russia,austria,"Ah, I see.",True,True,1
11743,9,1902,Fall,austria,russia,well i am going to watch the caps hockey game.  I will be back after to see what you have to say.. but any suggestion will have to go along with you trusting me to leave my army in gal.  in exchange you would have to help me somehow and if the trust holds then next year i could move out of gal.  anyhow. i will be back on probably around 10:30p,False,True,-1
11744,9,1902,Fall,austria,russia,out watching the caps vs bruins game with some friends,True,True,-1
11745,9,1902,Fall,austria,russia,anyhow.  my suggestion was going to be I stay in gal for a turn and you support me into bulgaria with rum.  that still allows you to also take one of turkeys territories if he still trusts you.  if that happens I move out of gal next turn renewing the safe border and then we finish off turkey,False,True,-1
11746,9,1902,Fall,austria,russia,we can still accomplish the same thing,False,True,-1
11747,9,1902,Fall,austria,russia,im honestly not sure how we trust each other right now. it would be a leap on both our parts.,False,True,-1
11748,9,1902,Fall,austria,russia,what are your thoughts?  I need to make moves and get some sleep!,True,True,-1
11749,9,1902,Fall,austria,russia,Ill check messages in the morning before I make moves.  I need to get some sleep.  until later,True,True,-1
11750,9,1902,Fall,russia,austria,"No. I did nothing to break your trust. You move out of Galicia or I won't deal with you. We made an agreement, I told you in advance of all my plans and you raised only minimal objections, before deciding to make moves to betray me. 

I won't be coerced into allowing you to break our very first agreement just because you didn't think hard enough about what I told you to see how it would work.",True,True,1
11751,9,1902,Fall,austria,russia,i wrote that since it didn't seem like you were responding.,True,True,-1
11752,9,1902,Fall,austria,russia,i will move out of galecia,True,True,-1
11753,9,1902,Fall,russia,austria,"Alright, I'll support you into Bulgaria then.",True,False,1
11754,9,1902,Fall,austria,russia,why didn't you take con?,True,True,-1
11755,9,1902,Fall,russia,austria,Because I didn't have the chance to change my orders and was in full panic mode about you betraying me when I wrote them.,True,True,1
11756,9,1902,Fall,austria,russia,ah well.  i didn't get to edit my orders either,True,True,-1
11757,9,1902,Fall,austria,russia,i didnt realize he was going to adjusticate so quickly,True,True,-1
11758,9,1902,Fall,austria,russia,i was trying to adjust my orders after i saw your message,True,True,-1
11759,9,1902,Fall,austria,russia,ah well. i need to go to bed.  im too tired for this. good night,True,True,-1
11760,9,1902,Winter,russia,austria,Sleep well,True,True,3
11761,9,1902,Winter,russia,austria,"Hey, I can get the Italians to back off of Tyrolia if you disband the fleet in the Adriatic instead of the one in Albania. They need to fight the French off and their move into Greece and Tyrolia was something that was going to be called off if last night's adjudication hadn't happened so damn fast.",False,True,3
11762,9,1901,Spring,england,austria,"Hey Austria, just dropping in to say hello. Our paths probably won’t cross for a while, but may I suggest you attack Russia? I think an Austria-turkey alliance would work well, since I’ve seen *WAY* to many games where Russia is left to their own devices and all of the sudden have half the board. Anyways, good luck and have fun!",True,True,0
11763,9,1901,Spring,austria,england,I wish you luck as well.  perhaps we can work together further into the game.,True,True,0
11764,9,1902,Spring,england,austria,So.. what are you thinking about Russia? I would hate to see them run off with the game this early on... especially because turkey doesn't seem like the most competent player.,True,True,0
11765,9,1902,Spring,austria,england,"I am honestly undecided.  Russia had a nice first turn, but we also agreed on a good neutral territory and that promise was kept so.. I like people who are trustworthy",True,True,0
11766,9,1901,Spring,turkey,austria,Hey there neighbor,True,True,0
11767,9,1901,Spring,turkey,austria,Thoughts on how we want to split the Balkans?,True,True,0
11768,9,1901,Spring,austria,turkey,Hello there yourself,True,True,0
11769,9,1901,Spring,austria,turkey,what are your thoughts?  I haven't spoken to anyone else yet so. I am open to ideas before that.  We would most certainly need to deal with Russia sooner rather than later,True,True,0
11770,9,1901,Spring,turkey,austria,Agreed -- I'd rather deal with Russia from the get go as well. Have you heard anything from Italy tho? I'm kind of worried of committing north if they're an unknown quantity,True,True,0
11771,9,1901,Spring,austria,turkey,All I have heard from Italy thus far is they don't want to fight so... hopefully that is the case,True,True,0
11772,9,1901,Spring,turkey,austria,"yea, hopefully -- my hands are kinda tied until they commit somewhere tho, so I'll probably be playing pretty neutral too",NOANNOTATION,False,0
11773,9,1901,Fall,turkey,austria,"Italy also mentioned they were interested in going for Greece, so might be best to go there with support just in case ya",True,True,0
11774,9,1901,Fall,austria,turkey,I appreciate the heads up.  why didn't you move your army in Smyr up?,True,True,0
11775,9,1901,Fall,turkey,austria,"This setup is better for fending off Italy if they come my way, and I also have the option of going to Arm this turn",NOANNOTATION,True,0
11776,9,1902,Spring,turkey,austria,So what's the plan now?,True,True,-1
11777,9,1902,Spring,austria,turkey,I am not sure. things are certainly a lot tighter.  And it is more difficult since you didn't move your army up earlier. what ideas do you have?,True,True,1
11778,9,1902,Spring,austria,turkey,Hey... haven't heard from you. I would like to make some plans for movement,True,True,1
11779,9,1902,Spring,turkey,austria,"Sorry, your messages just came though for some reason",True,True,-1
11780,9,1902,Spring,turkey,austria,we could coordinate an attack on Rum while I deploy my fleets towards Italy perhaps?,True,False,-1
11781,9,1902,Spring,austria,turkey,just so you know. I think we should be working against Russia.  Apparently you let him know that you would let him into the black sea which he is talking to me about taking advantage of... if you help me into rum we should be able to get you into sevestapol in the fall,True,True,1
11782,9,1902,Spring,turkey,austria,I agree -- I figured getting into sev could be easier if he thinks he can move his fleet,True,False,-1
11783,9,1902,Spring,turkey,austria,"I currently have my orders supporting Ser, unless you want to go with Bud instead?",True,False,-1
11784,9,1902,Spring,austria,turkey,i told russia i would help him take con in fall if he helps me take bulgaria in spring,True,True,1
11785,9,1902,Spring,austria,turkey,i think that would work right?,True,True,1
11786,9,1902,Spring,austria,turkey,if you move fleet smy into con and con into ank i think he would be able to stop us from getting you into sevastapol,True,True,1
11787,9,1902,Spring,austria,turkey,I would prefer budapest,True,True,1
11788,9,1902,Spring,austria,turkey,if he believes me then that could work really well for us.,True,True,1
11789,9,1902,Spring,turkey,austria,"Alright, sounds like a plan then",True,False,-1
11790,9,1902,Spring,austria,turkey,cool.  I think this could work out really well,True,True,1
11791,9,1902,Fall,turkey,austria,"Sorry I had to lead you along like that -- I wasn't sure if you'd go along with this plan, but now Russia trusts me so we can definitely get into rum and sev and they won't have time to retaliate with the fleet in Bla",True,False,-1
11792,9,1902,Fall,austria,turkey,"dude. I don't think you get how this works.  There is zero reason for me to trust you now, and you gave up a great opportunity to hurt a difficult to deal with country.  plus you gave up the black sea which lets him threaten Con and Ank.",True,True,1
11793,9,1902,Fall,austria,turkey,"one thing i will say is you can probably take sevestapol if you want it... i think he trusts you pretty much completely.  i don't know his plans now, but before this past turn his entire plans was to work with me to take you out so... i would be warry that he we take territory from you",True,True,1
11794,9,1902,Fall,turkey,austria,"I am a bit new at this stuff, sorry",True,False,-1
11795,9,1901,Spring,france,austria,"Greetings, Austria!

We don't have any immediate discussion points, but thought I would check in with you since it can be dangerous for me if Austria collapses early, and that is a serious risk if Austria is a newbie (not sure if you are).

Suggest that you get Germany on your side early. They will be dangerously exposed if you struggle early. You should ask them to send F Kiel - Denmark with the message to Russia that if he attacks you (with A Warsaw - Galicia instead of Ukraine), he will block them out of Sweden.

Good luck, and have fun!",True,True,0
11796,9,1901,Spring,austria,france,Greetings to you as well.  I wish you luck and I will certainly keep all of that in mind,True,True,0
11797,9,1901,Fall,france,austria,Seems like year one went well for you! Have both Greece and Serbia in the bag! How are your feelings on Italy?,True,True,0
11798,9,1901,Fall,austria,france,I am friendly with them thus far.  I am open to discussion in general about how we might be able to work together.,True,True,0
11799,9,1901,Winter,france,austria,Haha I'm sure Turkey would be very alarmed to hear that,True,True,0
11800,9,1901,Winter,france,austria,"Still though, you seem well placed!",True,True,0
11801,9,1902,Spring,austria,france,Well. I started off friendly with both of them.  haven't exactly figured out what I am going to do yet as I am still waiting to hear from both of them at the moment.  What is your relationship with Italy like at the moment?,True,True,0
11802,9,1902,Spring,france,austria,"There's been some tension as Italy is concerned about my presence in the Mediterranean. However, it seems to be mostly defused. I would prefer to keep things cordial for now",False,True,0
11803,9,1902,Fall,france,austria,"If you would be interested in a joint attack, I might change my mind and join, but I am also happy to stand by if you see them as an ally",True,True,0
11804,9,1902,Fall,austria,france,lets see where things lie at the end of this year.,True,True,0
11805,9,1902,Fall,france,austria,"Sure, that's reasonable. I think it will be an interesting year",NOANNOTATION,True,0
11806,9,1902,Winter,france,austria,"Okay, Italy predicted my move to Tuscany, but yyou've been stabbed by Italy as well",True,True,1
11807,9,1902,Winter,france,austria,They'll probably build in Venetia and try to hit Trieste,True,True,1
11808,9,1902,Winter,france,austria,Would you be willing to support me into Venice?,True,True,1
11809,9,1903,Spring,austria,france,probably.  I messed up big time with some crappy communication and then last minute moves.  I think I much prefer playing this game in person then over the computer,True,True,-1
11810,9,1903,Spring,france,austria,The dynamic is definitely very different.  Typically misorders are rarer playing on line - which also makes them costlier,NOANNOTATION,True,1
11811,9,1901,Spring,england,russia,"Hey Russia, looking forward to a great game 🙃. I think we should discuss Scandinavia 😉 and how to split it up. I’m not interested in attacking you, at least for a while. Hopefully you feel the same way. Anyways, good luck and have fun!",False,False,-1
11812,9,1901,Spring,russia,england,Always good to discuss things in advance to avoid unnecessary nonsense. I'm not particularly interested in Norway so long as you're not interested in Sweden.,True,True,1
11813,9,1901,Spring,england,russia,Sounds good,True,True,-1
11814,9,1901,Winter,russia,england,That was a hell of a bluff you must have pulled to put that army in the Netherlands,True,True,1
11815,9,1901,Winter,england,russia,Thanks 😊.,True,True,-1
11816,9,1901,Winter,russia,england,So I'm guessing you plan on hitting the Germans then? Need help with that?,True,True,1
11817,9,1901,Winter,england,russia,"Well... I suppose I could let you have/help with Berlin, but don’t build any fleets",True,False,-1
11818,9,1901,Winter,russia,england,That's asking a whole lot considering how the Britain/Russia paradigm often ends.,True,True,1
11819,9,1901,Winter,england,russia,"I would like to focus all my attention on Germany, which could leave me a bit exposed. You don’t seem to be meeting all to much resistance over there, and I really don’t want to be attacked from you. I am not interested in attacking you as I have my hands full with Germany, and making sure France doesn’t turn",True,False,-1
11820,9,1901,Winter,russia,england,"I definitely understand that, and I trust you, but it's better to trust and *also* verify.",True,False,1
11821,9,1901,Winter,england,russia,Verify... how?,True,True,-1
11822,9,1901,Winter,russia,england,"By making it harder for you to simply walk into St. Petersburg with no consequences, if you chose to do that.",True,True,1
11823,9,1902,Spring,russia,england,Do you think perhaps the French intended to build the opposite things in opposite places? It seems an odd choice to do what they did there.,True,True,1
11824,9,1902,Spring,england,russia,Agreed...,True,True,-1
11825,9,1902,Spring,russia,england,Either that or they're up to something very squirrely.,True,True,1
11826,9,1902,Fall,russia,england,This turn's going to be quite a weird one isn't it?,True,True,1
11827,9,1902,Fall,england,russia,I suppose. Any way I can persuade you to give me my supply center back?,True,True,-1
11828,9,1902,Fall,russia,england,"Considering you tried to land an army, clearly aiming to overpower first St. Petersburg and then Sweden and so on and so forth, I would rather not if I'm honest. It pains me to see that I guessed correctly that you'd try to launch an offensive, but I'm not fool enough to step aside and let it happen now that I know. No offense.

You could likely walk into Belgium though, considering the Germans and French have talked (Partly through me, which was weird tbh) and agreed that the Germans will walk out, and the French will occupy it with a single unit; you could overpower that easily. I doubt that's part of your plan though all things considered.",True,True,1
11829,9,1902,Fall,england,russia,"You sure? France said they were going to support themselves in and, so far they have been 100% honest with me. I totally understand you not giving me Norway back, I would probably do the same. But... what if I did something for you in return? I could support you into Denmark. Frankly, I would rather you have it then them. This would be, of course, provided you give me Norway back.",True,False,-1
11830,9,1902,Fall,russia,england,"I'm just telling you what they told me dawg.

And I'm afraid that for defensive purposes, relinquishing Norway at this point isn't really an option. I can assist you in taking Denmark, and possibly Kiel so long as I get Berlin, but Norway is too vital. I'd need you to get out of the Barents first of course.",True,True,1
11831,9,1902,Fall,england,russia,"If I keep attacking Norway, it's really going to gridlock you.",True,True,-1
11832,9,1902,Fall,russia,england,"If I keep talking to the French and they see you bouncing off of Norway season after season, do you think they might start seeing my point of view?",NOANNOTATION,True,1
11833,9,1902,Fall,england,russia,"I don't want to, it's bad for me too. Especially if what you said is true, I'm going to lose two centers this turn",True,True,-1
11834,9,1902,Fall,russia,england,"I'd prefer to take that army elsewhere. Neither of us gains much of anything by being enemies but the more time passes with your fleets so far away from Liverpool, the more the French might see you as an easy target. If you have to deconstruct two units this turn you'd have a hard time stopping them too. That's just my personal take though.",True,True,1
11835,9,1902,Fall,england,russia,"No, I'm worried about france too. Why do you care about how well I do?",True,True,-1
11836,9,1902,Fall,england,russia,"Lol france is asking for me to support into Munich AND belgium, leaving me at 3, them at 7, and liverpool exposed.",True,True,-1
11837,9,1902,Fall,russia,england,"I'd rather have more troops in the south. Things are getting weird. I also think that France is using you; every time I talk to them they're very lukewarm on the topic of you, furthermore, with them fighting the Germans and soon to be the Italians, they'd be an easy target if you moved fast enough. I think if you talked to the Germans they'd be more than willing to discuss.",True,True,1
11838,9,1902,Fall,russia,england,"Also lmao that'd be a disgustingly arrogant deal for them to offer, I almost don't believe you.",True,True,1
11839,9,1902,Fall,england,russia,"I stabbed germany with holland, they don't like/trust me. I do get the sense france is trying to use me.",True,True,-1
11840,9,1902,Fall,england,russia,"No, I'm serious. I tried explaining how stupid that was to them and they were like ""Munich is really importand for France, and from there I could support you into Kiel/Berlin.",True,True,-1
11841,9,1902,Fall,russia,england,"I think that if you earnestly offered, and proved your willingness to work with the Germans by pulling off of them for a season, that they'd be all too willing to pivot to the French, personally.",True,True,1
11842,9,1902,Fall,russia,england,"That's a set up to build a fleet in Brest to pick you off solo, I can almost guarantee it.",True,True,1
11843,9,1902,Fall,england,russia,"Or, it's just russia trying to persuade enland to attack France, who he doesn't want to see becoming to powerfull 😉",True,True,-1
11844,9,1902,Fall,russia,england,"Lol I'm allowed to have ulterior motives aren't I? I admit that that would be a good outcome, but just speaking honestly and frankly, you have no chance of stopping a French solo if all goes wrong for you this turn, how long will it take before they see you as liability that they can't afford? I'm just offering options aside from that, because tbh that's always a depressing outcome for the English.",True,True,1
11845,9,1902,Fall,russia,england,"The Entente is a powerful alliance for France, but it's never more than a silver medal for the English.",NOANNOTATION,True,1
11846,9,1902,Fall,england,russia,ok. Support me into Denmark this turn and we have a deal,True,True,-1
11847,9,1902,Fall,england,russia,Ill attack them,True,True,-1
11848,9,1902,Fall,russia,england,"I want a season of you backing away from St. Petersburg first. Again, no offense, but if I say ""yes"" to that and you believe me, it's a golden opportunity to take Norway back for you, and I don't know that you'd pass it up.",True,True,1
11849,9,1902,Fall,russia,england,"If you're being honest, your fleet has nothing to do in the Barents anyways",NOANNOTATION,True,1
11850,9,1902,Fall,england,russia,I still want to do an agreement where I get norway and you get Denmark.,True,True,-1
11851,9,1902,Fall,england,russia,Barents would move to Norway,True,True,-1
11852,9,1902,Fall,russia,england,"Alright, you have yourself a deal. If you're lying though, it's back to basics.",True,False,1
11853,9,1902,Fall,russia,england,I'd prefer we exchange those at a later date though.,True,False,1
11854,9,1902,Fall,england,russia,"I... really need supply centers. Let me talk to france and germany, and I'll let you know in a bit what the plan is.",True,True,-1
11855,9,1902,Fall,england,russia,"If Barents is gone, Nwy isn't a threat. in fact, I am a bit worried that you won't hold your word, and even if you do, Nwy will be easy for you to get with Sweden and Stp",False,True,-1
11856,9,1902,Fall,russia,england,"If Barents is gone it's 3 v 3 and I wouldn't be able to get back in if I wanted to, you'd still have the North Sea and Norwegian Sea.",NOANNOTATION,True,1
11857,9,1902,Fall,russia,england,"Well, barring the Germans, but they're about to lose 2 supply centers so not much to fear there.",NOANNOTATION,False,1
11858,9,1902,Fall,england,russia,"No, i need fleet Nth for many things, and won't always support norway",True,True,-1
11859,9,1902,Fall,russia,england,"Well that just means you'll have to trust me as much as I'm having to trust you with this move, eh?",NOANNOTATION,False,1
11860,9,1902,Fall,england,russia,Yeee,True,True,-1
11861,9,1902,Fall,russia,england,"Besides, part of you moving away from the Barents is that I want to be able to move that army goddamnit, lol",True,True,1
11862,9,1902,Fall,england,russia,huh?,True,True,-1
11863,9,1902,Fall,russia,england,The army in St. Petersburg. St. Petersburg is perhaps the last place I want to have it.,True,True,1
11864,9,1902,Fall,england,russia,Right.... where *is* norway going?,True,True,-1
11865,9,1902,Fall,england,russia,Army Stp can't move into the barents...,True,True,-1
11866,9,1902,Fall,england,russia,Unless you invented submarines,True,True,-1
11867,9,1902,Fall,russia,england,"St. Petersburg of course. It's not got much else to go to. I'm proposing BAR as a sort of demilitarized zone; the reason I want the army out of St. Petersburg isn't so I can build there, it's so that it can go help in the south.",NOANNOTATION,True,1
11868,9,1902,Fall,england,russia,"Moscow, Warsaw, and Sevastapol are all further south than Stp...",True,True,-1
11869,9,1902,Fall,russia,england,"You are correct, and that's why I want the army to go down there to help out silly head. Not sure where the confusion stems from.",True,True,1
11870,9,1902,Fall,england,russia,"""the reason I want the army out of St. Petersburg isn't so I can build there"". Build in Stp = fleets to attack england",True,True,-1
11871,9,1902,Fall,england,russia,"OH SHOOT, you said ""isn't"" I thought you said ""is""",True,True,-1
11872,9,1902,Fall,england,russia,lmao,True,True,-1
11873,9,1902,Fall,russia,england,"Yeah lol, no worries, that shit happens to me all the time.",True,True,1
11874,9,1902,Fall,england,russia,"Wait, so do you want to do the norway + denmark thing this turn?",True,True,-1
11875,9,1902,Fall,russia,england,That is correct.,True,True,1
11876,9,1902,Fall,england,russia,k,True,True,-1
11877,9,1902,Fall,russia,england,"I'd prefer to have that buffer period where you move away, but you seem adamant on that.",True,True,1
11878,9,1902,Fall,england,russia,"Well, I'm moving away at the same time. It's up to you if you leave Stp there for a turn or not.",True,True,-1
11879,9,1902,Fall,england,russia,Where is Nwy going?,False,True,-1
11880,9,1902,Fall,russia,england,"Well yes, the big concern is whether or not you'll actually support me into Denmark; have your cake and eat it too sort of situation.",True,False,1
11881,9,1902,Fall,england,russia,this move does kinda require a lot of trust,True,True,-1
11882,9,1902,Fall,russia,england,I suppose it'd go to Sweden first before heading off to St. Petersburg.,NOANNOTATION,True,1
11883,9,1902,Fall,russia,england,Either that or swoop down to the Baltic,True,True,1
11884,9,1902,Fall,england,russia,"Ok, I'm going to be 100% honest hear. Its a huge pain in my ass to support you into denmark this turn. I don't want to lose you as an ally. Can we do it next turn?",False,True,-1
11885,9,1902,Fall,england,russia,"Also I gtg pretty soon, but ill be back withing 1.5 hrs",True,True,-1
11886,9,1902,Fall,england,russia,"If we don't do denmark this turn, we don't have to do norway this turn, but I would really appreciate it as I need the centers, and also it would be getting out of the Baltic. I don't think I'm going to be able to get out of there otherwise, as I'm not sure my move from NWG to NTH will go through",True,True,-1
11887,9,1902,Fall,russia,england,"I don't know if I'm going to be losing a supply center in the south this turn, I can't afford to not gain one to compensate, you know how it is. Sorry but I really need Denmark if I'm losing Norway",NOANNOTATION,True,1
11888,9,1902,Fall,russia,england,"Alright, that's reasonable to me.",NOANNOTATION,True,1
11889,9,1902,Fall,russia,england,Not doing the trade this turn I mean,NOANNOTATION,True,1
11890,9,1902,Fall,england,russia,Then you not losing a center!,True,True,-1
11891,9,1902,Fall,england,russia,It seems as if you are controlling turkey. They are a stupid player and you can steal a center with them.,True,True,-1
11892,9,1902,Fall,england,russia,"I know that's optimistic, but it's worth a try.",True,True,-1
11893,9,1902,Fall,england,russia,🧙‍♂️,True,True,-1
11894,9,1902,Fall,russia,england,"God if only you knew how complicated things are down there. For every message doing legwork up here I'm sending two down there, either to the Italians, the Turks, or the Austrians. I definitely can't afford to make an enemy of the Turks right now in any case.",True,True,1
11895,9,1902,Fall,england,russia,😤 fine,True,True,-1
11896,9,1902,Fall,russia,england,"For all the nail biting I'm doing in the north, I'm like that gif of Jordan Peele from Key and Peele sweating up a storm in the south, lol",NOANNOTATION,True,1
11897,9,1902,Fall,england,russia,"HOLD UP, russia. your not losing a center. I already owned Norway.",True,True,-1
11898,9,1902,Fall,russia,england,"I said ""Losing one in the south"" not losing one overall, if I were to give Norway AND then lose a center in the south however, I would be at -1, and have to disband.",True,True,1
11899,9,1902,Fall,england,russia,your not going to lose one in the south,True,True,-1
11900,9,1902,Fall,russia,england,Tell that to the Austrians,True,True,1
11901,9,1902,Fall,england,russia,lol. Talk to them. Get turkey to support you.,True,True,-1
11902,9,1902,Fall,russia,england,"If only it was that easy. The Austrians distrust me now. I'm going to be real with you, they're massive idiots. The Turks already support me but even with their support it's possible to lose either Rumania or Warsaw, depending on if I guess correctly.",True,True,1
11903,9,1902,Fall,england,russia,gah. Fine,True,True,-1
11904,9,1902,Fall,england,russia,want to bounce somewhere so it doesn't look like were allies?,False,True,-1
11905,9,1902,Fall,england,russia,with Bar,True,True,-1
11906,9,1902,Fall,russia,england,"You could easily bounce off of Stp or Norway and tell anyone suspicious that you thought you could easily get tricky, or something of that nature.",True,True,1
11907,9,1902,Fall,england,russia,sure,True,True,-1
11908,9,1903,Spring,russia,england,JSYK France is being squirrely and talking to me about pivoting on you.,NOANNOTATION,True,3
11909,9,1901,Spring,turkey,russia,Greetings Russia ! I have a proposal for you,True,True,-1
11910,9,1901,Spring,russia,turkey,Excellent! I'm always open to a good proposal. What do you have for me?,True,True,1
11911,9,1901,Spring,turkey,russia,"I figure that since this setup means there are no groups chats, it'll be pretty hard to coordinate against us, so if we can get a Juggernaut rolling, we'll be pretty unstoppable",True,True,-1
11912,9,1901,Spring,russia,turkey,"Agreed, though I don't think that it'd be much harder to coordinate through the multiple channels, even if that does mean that there's potentially more room for deception.",True,True,1
11913,9,1901,Spring,turkey,russia,"Well, in any case, if you want to go for it, if definitely be game",True,True,-1
11914,9,1901,Spring,turkey,russia,I'd,True,True,-1
11915,9,1901,Spring,russia,turkey,"I'm down for it, sure",True,True,1
11916,9,1901,Spring,turkey,russia,"Great! What do you think about openings then? For now I put in something pretty standard, but if you want we could also try something fancier",True,True,-1
11917,9,1901,Spring,turkey,russia,"Also a heads up, at anyone nosing around, I'm acting like I'm not sure what I'm doing / considering going after you -- just thought you should hear it from me first",True,True,-1
11918,9,1901,Spring,russia,turkey,"I think we should stay conventional for the time being, after all, it's convention for a reason. And that's a good policy, keep your opponents underestimating you and they'll be surprised when you start whupping them.",True,True,1
11919,9,1901,Spring,turkey,russia,"Alrighty, sounds good to me",True,True,-1
11920,9,1901,Spring,turkey,russia,So a bounce in Bla then?,True,True,-1
11921,9,1901,Spring,russia,turkey,Sounds good to me,True,True,1
11922,9,1901,Spring,turkey,russia,👍,True,True,-1
11923,9,1901,Fall,turkey,russia,Would you be ok holding sev this turn so I can start to send my fleet towards the Mediterranean?,True,True,-1
11924,9,1901,Fall,turkey,russia,"if so, one idea we could go for if we want to simulate conflict between us is I move to rum, and you support yourself in, so it looks like I was trying to bounce you",True,True,-1
11925,9,1901,Fall,turkey,russia,hopefully then you can get Austria to trust you and leave themselves vulnerable,True,True,-1
11926,9,1901,Fall,russia,turkey,"Can do, and also I very much like that idea, keeps them from catching on too early.",True,True,1
11927,9,1901,Fall,turkey,russia,"Great, sounds like a plan then",True,True,-1
11928,9,1901,Fall,turkey,russia,"I'll probably be sending my other army to Syria then, so I can build a fleet in Smy and start moving West",True,True,-1
11929,9,1901,Fall,turkey,russia,Unless you think it should go to Armenia for extra play action?,True,True,-1
11930,9,1901,Fall,russia,turkey,"Armenia makes it harder to be in position when the fighting starts if you ask me, from Syria you can easily convoy out, but either way works for me.",True,False,1
11931,9,1901,Fall,turkey,russia,"mm, thats fair yea -- I'll think it over and get back to you on that then",True,True,-1
11932,9,1901,Fall,turkey,russia,"ok, so here's what Im thinking: I'm pretty suspicious of a Lepanto coming from Italy/Austria, so I don't think I'll really have the opportunity to convoy in the immediate future
That being said, I think we can still make good progress if we can catch Austria by surprise with our alliance, so I'd say it's more important to prioritize the fake aggression
And then in the spring, the army can fall back to Syria/Smyrna to block up a Lepanto if it comes to that",True,True,-1
11933,9,1901,Fall,russia,turkey,"That scans to me, yeah. It certainly is shaping up to be a pretty standard Lepanto right now.",True,True,1
11934,9,1902,Spring,russia,turkey,What's the plan for Spring? Do we spring the trap now?,True,True,2
11935,9,1902,Spring,turkey,russia,I think we probably should -- do we want to attack ser right away or just focus on holding what we have while we bring our other units into position?,True,True,-2
11936,9,1902,Spring,russia,turkey,"Attacking Serbia without support moving into Bulgaria risks leaving it empty with an enemy fleet in the Aegean if the Austrians attack with the fleet in Greece, and would likely just bounce if they tried to attack with the army in Serbia. Maybe wait a turn to get fleets into better positions?",True,True,2
11937,9,1902,Spring,turkey,russia,"Alrighty, I'd be on board with that",True,True,-2
11938,9,1902,Spring,turkey,russia,"Would it be possible to get your support in holding onto Bul then, or do you think we should keep up our pretending? (if possible, id like to be able to move my fleet to aeg)",True,True,-2
11939,9,1902,Spring,russia,turkey,"I can do that yeah. Things would be easier and more fluid defensively if I moved into the Black Sea, but I get if that would be trusting me a little farther than you're willing to.",True,True,2
11940,9,1902,Spring,turkey,russia,I was just about to suggest that myself actually -- tho the support in Bul would still be appreciated for this turn,True,True,-2
11941,9,1902,Spring,russia,turkey,"Alright, just didn't want to overstep the lines, you know how it is. I can probably even use it to keep up the subterfuge even with supporting you, since it would be really easy to misclick supporting Bulgaria to stay put rather than supporting Serbia to Bulgaria.",True,False,2
11942,9,1902,Spring,russia,turkey,Do you think you'll move both fleets out or support one into the Aegean?,True,True,2
11943,9,1902,Spring,turkey,russia,I was thinking of moving both out but I'm not 100% decided yet,True,True,-2
11944,9,1902,Spring,russia,turkey,"Well a standard Lapanto requires that Italy move into Eastern Mediterranean, so at worst if the Austrians try to move into the Aegean you'd have both bounced. I can talk to both of them and ensure that the Austrians don't do that though, so you can bounce the Italians *and* succeed at moving into the Aegean.",True,False,2
11945,9,1902,Spring,russia,turkey,"That would be the ideal, if you supported into the Aegean the Italians would succeed at moving into the Eastern Med and then you'd have problems.",True,True,2
11946,9,1902,Spring,turkey,russia,That's what I was hoping for yea -- though I'm also not really sure whats up with the Austrian fleet build,True,True,-2
11947,9,1902,Spring,russia,turkey,"Yeah, the Italians are on edge about that as well. The Austrians are opaque though since they only speak in a single 10 minute period on any given day.",True,True,2
11948,9,1902,Spring,turkey,russia,ain't that the truth rip lol,True,True,-2
11949,9,1902,Fall,russia,turkey,"Hey, I think I can get the Italians on our side against Austria, are you willing to let them have Greece?",True,True,2
